Slip Angle (deg),FZ = 300 N,FZ = 500 N,FZ = 700 N,FZ = 900 N,FZ = 1100 N
12.100000000000001,2.0885105598078244,2.0647864609512143,2.0447177336001494,2.0284365982143493,2.0140162100577403
12.200000000000003,2.0881534746148405,2.0641910481409225,2.0440352261287638,2.0277855204765793,2.0135189501897055
12.3,2.0877820046798194,2.0635836869625312,2.0433403435295108,2.0271183296649022,2.0129980034318136
12.400000000000002,2.087396765389291,2.062965026373324,2.0426338314807033,2.0264359643253473,2.0124546167703943
12.5,2.086998348179722,2.0623356873176233,2.0419164017313345,2.0257393201089497,2.0118899820155947
12.600000000000001,2.086587321557534,2.0616962639922165,2.0411887336812566,2.0250292517621005,2.011305238265027
12.700000000000003,2.0861642320702996,2.061047325049579,2.040451475882883,2.0243065750201072,2.010701474254927
12.8,2.0857296052317285,2.0603894147422146,2.0397052474685773,2.0235720684088707,2.0100797306039295
12.900000000000002,2.0852839464029245,2.0597230540112728,2.0389506395076555,2.0228264749593077,2.0094410019543454
13.0,2.084827741632222,2.059048741522401,2.0381882162967075,2.022070503838953,2.008786239015623
13.100000000000001,2.0843614584557844,2.058366954651617,2.0374185165867407,2.021304831904884,2.0081163505144772
13.200000000000003,2.0838855466610324,2.0576781504238335,2.0366420547504496,2.020530105181959,2.007432205055971
13.3,2.0834004390148175,2.056982766406527,2.03585932189274,2.019746940270124,2.0067346328996547
13.400000000000002,2.082906551958185,2.056281221560869,2.0350707869074482,2.0189559256843372,2.006024427654685
13.5,2.0824042862694285,2.0555739170525467,2.0342768974830525,2.018157623130509,2.0053023478976657
13.600000000000001,2.0818940276970648,2.0548612370243426,2.0334780810600055,2.0173525687206544,2.004569118716796
13.700000000000003,2.0813761475642547,2.054143549332447,2.0326747457421783,2.0165412741303,2.003825433185738
13.8,2.080851003346112,2.0534212062483554,2.0318672811647738,2.0157242277010265,2.003071953770476
13.900000000000002,2.080318939221259,2.0526945451281007,2.031056059320922,2.014901895490885,2.002309313672273
14.0,2.079780286598924,2.0519638890504885,2.0302414353490805,2.014074722275268,2.0015381181097003
14.100000000000001,2.079235364622771,2.051229547425881,2.029423748283213,2.013243132500711,2.0007589455425783
14.200000000000003,2.07868448065264,2.050491816577028,2.028603321767636,2.01240753119394,1.9999723488405305
14.3,2.078127930725255,2.049750980293332,2.0277804647383166,2.011568304828386,1.9991788563987245
14.400000000000002,2.077565999994938,2.049007310359871,2.0269554720722995,2.0107258221502584,1.9983789732032677
14.5,2.076998963155293,2.0482610670624353,2.0261286252068653,2.00988043496617,1.9975731818485958
14.600000000000001,2.076427084842784,2.047512499669751,2.025300192729929,2.0090324788942024,1.9967619435090878
14.700000000000003,2.0758506200230653,2.046761846894028,2.024470430943099,2.0081822740801942,1.9959456988670412
14.8,2.075269814360893,2.0460093373308714,2.0236395843987705,2.007330125880965,1.9951248689990313
14.900000000000002,2.0746849045743905,2.045255189879582,2.0228078864125085,2.0064763255160663,1.9942998562225918
15.0,2.0740961187744147,2.0444996141447738,2.02197555955196,2.0056211506896133,1.9934710449050574
